               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.022441,            0.010352,           0.0014427,             0.93827,             0.92452,             0.94118,             0.80144,            0.013177,           0.0034137,          9.0677e-05,            0.004918,            0.004918,            0.004918
                 156,            0.022974,            0.010585,           0.0011288,             0.93744,             0.92445,              0.9412,             0.80158,            0.013169,           0.0034122,          9.0442e-05,            0.004885,            0.004885,            0.004885
                 157,            0.022599,            0.010563,           0.0010975,             0.93675,             0.92439,             0.94113,              0.8014,            0.013153,             0.00341,          8.9959e-05,            0.004852,            0.004852,            0.004852
                 158,            0.023053,            0.010639,           0.0014826,             0.93702,              0.9252,             0.94117,             0.80192,            0.013141,           0.0034078,          8.9522e-05,            0.004819,            0.004819,            0.004819
                 159,            0.022491,              0.0106,           0.0013613,             0.93709,             0.92502,             0.94098,             0.80284,            0.013131,           0.0034051,          8.9442e-05,            0.004786,            0.004786,            0.004786
                 160,            0.022619,            0.010697,           0.0013455,             0.93618,             0.92592,             0.94095,             0.80322,            0.013122,           0.0034011,           8.922e-05,            0.004753,            0.004753,            0.004753
                 161,            0.022709,            0.010584,           0.0015789,             0.93593,             0.92631,             0.94136,             0.80351,            0.013119,           0.0033982,          8.9188e-05,             0.00472,             0.00472,             0.00472
                 162,            0.022123,            0.010429,           0.0016048,              0.9357,             0.92787,             0.94137,             0.80291,            0.013102,           0.0033972,          8.8785e-05,            0.004687,            0.004687,            0.004687
                 163,            0.022297,             0.01033,           0.0011307,             0.93649,             0.92776,             0.94148,             0.80285,            0.013088,           0.0033948,          8.8343e-05,            0.004654,            0.004654,            0.004654
                 164,            0.023162,            0.010371,           0.0010766,             0.93634,             0.92761,              0.9415,             0.80376,            0.013073,           0.0033935,          8.8193e-05,            0.004621,            0.004621,            0.004621
                 165,            0.021892,            0.010231,           0.0012225,             0.93699,             0.92748,             0.94154,             0.80384,             0.01306,           0.0033925,          8.8278e-05,            0.004588,            0.004588,            0.004588
                 166,            0.022524,            0.010437,           0.0012526,             0.93547,             0.92801,             0.94148,             0.80385,            0.013054,           0.0033893,          8.8088e-05,            0.004555,            0.004555,            0.004555
                 167,            0.022045,            0.010366,           0.0013823,             0.93611,             0.92819,             0.94159,             0.80423,            0.013041,           0.0033874,          8.7838e-05,            0.004522,            0.004522,            0.004522
                 168,            0.022434,             0.01025,           0.0011801,             0.93394,             0.92858,             0.94138,             0.80426,            0.013027,           0.0033855,          8.7589e-05,            0.004489,            0.004489,            0.004489
                 169,            0.021499,            0.010173,           0.0010632,             0.93369,             0.92922,             0.94153,             0.80472,            0.013017,           0.0033835,          8.7312e-05,            0.004456,            0.004456,            0.004456
                 170,            0.022116,            0.010182,          0.00094673,             0.93367,             0.92917,             0.94161,             0.80537,               0.013,           0.0033815,          8.6679e-05,            0.004423,            0.004423,            0.004423
                 171,             0.02203,            0.010102,           0.0012046,             0.93329,             0.93003,              0.9416,             0.80517,            0.012981,           0.0033785,          8.6106e-05,             0.00439,             0.00439,             0.00439
                 172,            0.021879,            0.010216,            0.001072,             0.93362,             0.92856,             0.94133,             0.80575,            0.012966,           0.0033753,          8.5715e-05,            0.004357,            0.004357,            0.004357
                 173,            0.021401,            0.010082,          0.00098331,             0.93422,             0.92764,             0.94156,             0.80676,            0.012949,           0.0033739,          8.5396e-05,            0.004324,            0.004324,            0.004324
                 174,            0.021276,           0.0099618,          0.00093996,             0.93408,             0.93012,             0.94164,             0.80779,            0.012938,           0.0033704,          8.5025e-05,            0.004291,            0.004291,            0.004291
                 175,            0.022833,            0.010218,           0.0011135,             0.93394,             0.93005,             0.94194,             0.80849,            0.012924,           0.0033684,          8.5014e-05,            0.004258,            0.004258,            0.004258
                 176,            0.021943,            0.010133,           0.0016275,             0.93393,             0.92899,             0.94188,             0.80801,            0.012909,           0.0033674,          8.5163e-05,            0.004225,            0.004225,            0.004225
                 177,            0.021176,           0.0099852,          0.00085667,             0.93468,             0.92871,             0.94127,             0.80833,            0.012911,           0.0033652,          8.4969e-05,            0.004192,            0.004192,            0.004192
                 178,            0.021422,            0.010109,           0.0008532,             0.93475,             0.92979,             0.94112,             0.80875,            0.012903,           0.0033627,          8.4598e-05,            0.004159,            0.004159,            0.004159
                 179,            0.021309,           0.0099434,          0.00089712,             0.93506,             0.92921,             0.94119,             0.80893,            0.012894,           0.0033613,          8.4209e-05,            0.004126,            0.004126,            0.004126
                 180,            0.021853,            0.010209,           0.0011109,             0.93577,             0.92766,             0.94138,             0.80946,            0.012882,           0.0033605,          8.4146e-05,            0.004093,            0.004093,            0.004093
                 181,            0.021784,            0.010054,           0.0010455,             0.93554,             0.92735,             0.94126,             0.80893,            0.012868,           0.0033582,          8.4032e-05,             0.00406,             0.00406,             0.00406
                 182,            0.020778,           0.0098256,          0.00086671,             0.93543,             0.92663,             0.94141,             0.80971,            0.012858,            0.003356,          8.3872e-05,            0.004027,            0.004027,            0.004027
                 183,            0.020929,           0.0099846,           0.0013562,             0.93521,             0.93224,             0.94147,             0.80966,            0.012847,           0.0033544,          8.3506e-05,            0.003994,            0.003994,            0.003994
                 184,            0.021281,             0.01015,          0.00084671,             0.93471,             0.93371,             0.94146,             0.81012,            0.012832,           0.0033531,          8.3313e-05,            0.003961,            0.003961,            0.003961
                 185,            0.021086,           0.0098811,           0.0011686,             0.93456,             0.93391,             0.94162,             0.81133,            0.012823,           0.0033526,          8.3055e-05,            0.003928,            0.003928,            0.003928
                 186,            0.020629,           0.0098472,          0.00086086,             0.93429,             0.93432,              0.9421,             0.81191,            0.012809,           0.0033516,          8.2958e-05,            0.003895,            0.003895,            0.003895
                 187,            0.020833,           0.0098373,          0.00098765,             0.93454,              0.9336,             0.94192,             0.81258,            0.012806,           0.0033504,          8.2575e-05,            0.003862,            0.003862,            0.003862
                 188,             0.02142,           0.0099052,          0.00090109,             0.93533,             0.93244,             0.94255,             0.81301,            0.012792,           0.0033507,          8.2386e-05,            0.003829,            0.003829,            0.003829
                 189,            0.020893,           0.0099282,           0.0011347,             0.93634,             0.93244,             0.94267,             0.81278,            0.012786,           0.0033503,          8.2209e-05,            0.003796,            0.003796,            0.003796
                 190,            0.020735,           0.0098499,          0.00097961,             0.93791,             0.93474,             0.94271,             0.81228,            0.012779,           0.0033497,          8.2166e-05,            0.003763,            0.003763,            0.003763
                 191,            0.020725,           0.0097427,          0.00091584,             0.94092,             0.92861,             0.94357,             0.81288,             0.01277,           0.0033481,          8.1741e-05,             0.00373,             0.00373,             0.00373
                 192,            0.020839,           0.0097892,           0.0011185,             0.94211,             0.92365,              0.9435,             0.81342,            0.012755,            0.003346,          8.1494e-05,            0.003697,            0.003697,            0.003697
                 193,            0.020429,           0.0097689,           0.0011415,             0.93771,             0.93244,             0.94362,             0.81387,            0.012744,           0.0033442,          8.1408e-05,            0.003664,            0.003664,            0.003664
                 194,            0.020435,           0.0098562,           0.0010302,             0.94149,             0.92555,             0.94418,             0.81389,            0.012725,           0.0033429,          8.1011e-05,            0.003631,            0.003631,            0.003631
                 195,            0.020414,           0.0096745,           0.0014055,             0.93759,             0.93253,             0.94428,              0.8139,            0.012712,           0.0033432,          8.0959e-05,            0.003598,            0.003598,            0.003598
                 196,            0.020252,           0.0097602,           0.0010172,             0.94453,              0.9254,             0.94439,             0.81358,            0.012704,            0.003342,          8.0715e-05,            0.003565,            0.003565,            0.003565
                 197,            0.020505,           0.0095717,          0.00098172,             0.94479,             0.92353,             0.94459,             0.81441,            0.012696,           0.0033398,          8.0621e-05,            0.003532,            0.003532,            0.003532
                 198,            0.020503,           0.0096729,          0.00066945,             0.94497,             0.92535,             0.94455,             0.81472,            0.012682,           0.0033405,          8.0403e-05,            0.003499,            0.003499,            0.003499
                 199,            0.020545,            0.009513,          0.00089745,             0.94498,             0.92445,             0.94458,             0.81485,            0.012672,           0.0033387,          8.0335e-05,            0.003466,            0.003466,            0.003466
                 200,            0.020456,           0.0095601,          0.00083007,             0.94511,             0.92519,             0.94486,             0.81524,            0.012659,           0.0033395,          8.0277e-05,            0.003433,            0.003433,            0.003433
                 201,            0.020249,           0.0096063,          0.00079622,             0.94475,             0.92533,             0.94486,             0.81625,            0.012643,           0.0033376,          8.0002e-05,              0.0034,              0.0034,              0.0034
                 202,            0.020316,           0.0096323,          0.00081952,             0.94804,             0.92303,             0.94468,             0.81659,            0.012628,           0.0033371,          7.9814e-05,            0.003367,            0.003367,            0.003367
                 203,            0.019466,            0.009465,          0.00067554,             0.94551,             0.92509,             0.94468,             0.81577,            0.012617,           0.0033368,          7.9707e-05,            0.003334,            0.003334,            0.003334
                 204,            0.020005,           0.0097335,           0.0010375,             0.94707,             0.92355,              0.9456,             0.81633,            0.012603,           0.0033371,          7.9357e-05,            0.003301,            0.003301,            0.003301
                 205,            0.019677,            0.009484,          0.00090936,             0.94746,             0.92361,             0.94513,             0.81624,             0.01259,           0.0033378,          7.9113e-05,            0.003268,            0.003268,            0.003268
                 206,            0.020008,           0.0094474,          0.00073892,             0.94847,             0.92398,             0.94504,             0.81657,            0.012578,           0.0033373,          7.8943e-05,            0.003235,            0.003235,            0.003235
                 207,             0.01945,             0.00941,          0.00085865,             0.94852,             0.92455,             0.94526,             0.81654,            0.012557,           0.0033359,          7.8672e-05,            0.003202,            0.003202,            0.003202
                 208,            0.019804,           0.0094412,          0.00084591,             0.94833,             0.92527,             0.94524,             0.81695,            0.012543,           0.0033364,          7.8576e-05,            0.003169,            0.003169,            0.003169
                 209,            0.019735,           0.0095243,          0.00096385,             0.94873,             0.92631,             0.94541,             0.81759,            0.012535,            0.003336,           7.804e-05,            0.003136,            0.003136,            0.003136
                 210,            0.019963,           0.0095205,          0.00098843,             0.94869,             0.92594,             0.94549,             0.81809,            0.012517,           0.0033353,          7.7836e-05,            0.003103,            0.003103,            0.003103
                 211,            0.019728,           0.0093848,          0.00084569,             0.95045,              0.9257,             0.94556,             0.81804,            0.012506,            0.003336,          7.7509e-05,             0.00307,             0.00307,             0.00307
                 212,            0.020169,           0.0092088,            0.001109,             0.95103,               0.927,             0.94581,             0.81852,            0.012493,           0.0033344,          7.7349e-05,            0.003037,            0.003037,            0.003037
                 213,            0.019589,           0.0093816,          0.00086783,             0.94926,             0.93014,             0.94592,             0.81954,            0.012477,           0.0033338,          7.7259e-05,            0.003004,            0.003004,            0.003004
                 214,            0.020059,           0.0092875,          0.00064426,              0.9507,             0.92824,             0.94599,             0.81948,            0.012464,           0.0033317,          7.7047e-05,            0.002971,            0.002971,            0.002971
                 215,            0.019808,           0.0094226,          0.00080727,             0.95015,             0.92958,             0.94609,             0.81943,            0.012452,           0.0033299,          7.6852e-05,            0.002938,            0.002938,            0.002938
                 216,            0.019723,           0.0093398,          0.00070953,             0.95014,             0.92999,             0.94617,             0.82016,            0.012443,           0.0033279,          7.6401e-05,            0.002905,            0.002905,            0.002905
                 217,            0.019473,           0.0091452,           0.0008277,              0.9501,              0.9301,             0.94665,             0.82049,            0.012433,           0.0033275,          7.6237e-05,            0.002872,            0.002872,            0.002872
                 218,            0.019098,           0.0091968,          0.00081199,             0.95112,             0.93147,             0.94679,              0.8206,            0.012427,           0.0033258,          7.6002e-05,            0.002839,            0.002839,            0.002839
                 219,             0.01933,           0.0091969,           0.0010205,              0.9516,             0.93154,             0.94698,              0.8211,            0.012412,           0.0033259,           7.586e-05,            0.002806,            0.002806,            0.002806
                 220,            0.019328,           0.0091465,          0.00070647,             0.95186,             0.93155,             0.94725,             0.82118,            0.012402,           0.0033244,          7.5643e-05,            0.002773,            0.002773,            0.002773
                 221,            0.019404,           0.0090235,          0.00068613,             0.95166,             0.93236,             0.94807,             0.82157,            0.012393,           0.0033221,           7.561e-05,             0.00274,             0.00274,             0.00274
                 222,            0.018584,           0.0091404,          0.00063602,             0.95175,             0.93164,             0.94814,              0.8212,             0.01239,           0.0033208,          7.5369e-05,            0.002707,            0.002707,            0.002707
                 223,            0.018773,           0.0092066,          0.00075407,               0.952,             0.93161,             0.94822,             0.82107,            0.012378,           0.0033183,          7.5117e-05,            0.002674,            0.002674,            0.002674
                 224,            0.018824,           0.0090788,           0.0008516,               0.952,             0.93205,             0.94814,             0.82182,            0.012369,           0.0033156,          7.4985e-05,            0.002641,            0.002641,            0.002641
                 225,            0.018409,            0.009107,          0.00090514,             0.95203,             0.93243,             0.94837,             0.82223,            0.012362,           0.0033149,          7.4862e-05,            0.002608,            0.002608,            0.002608
                 226,            0.018972,           0.0091546,          0.00073964,             0.95223,              0.9323,             0.94818,              0.8229,            0.012349,           0.0033152,          7.4707e-05,            0.002575,            0.002575,            0.002575
                 227,            0.018773,           0.0091426,          0.00063098,             0.95223,             0.93234,             0.94818,             0.82263,            0.012338,           0.0033141,          7.4451e-05,            0.002542,            0.002542,            0.002542
                 228,            0.019428,           0.0091287,          0.00067244,             0.95371,             0.93352,             0.94845,             0.82254,             0.01233,           0.0033133,          7.4303e-05,            0.002509,            0.002509,            0.002509
                 229,            0.018933,           0.0091695,          0.00067452,             0.95415,             0.93369,             0.94855,             0.82241,            0.012321,           0.0033125,          7.4092e-05,            0.002476,            0.002476,            0.002476
                 230,            0.018495,           0.0088374,           0.0005528,             0.95452,             0.93367,             0.94851,             0.82179,            0.012308,           0.0033124,          7.3909e-05,            0.002443,            0.002443,            0.002443
                 231,            0.019127,           0.0090942,          0.00082815,             0.95542,             0.93348,             0.94857,             0.82251,              0.0123,           0.0033114,          7.3716e-05,             0.00241,             0.00241,             0.00241
                 232,             0.01847,           0.0089769,          0.00080355,             0.95544,             0.93352,             0.94912,             0.82306,             0.01229,           0.0033101,          7.3461e-05,            0.002377,            0.002377,            0.002377
                 233,            0.019203,           0.0090152,          0.00085508,              0.9556,             0.93342,             0.94913,             0.82385,            0.012282,           0.0033093,          7.2842e-05,            0.002344,            0.002344,            0.002344
                 234,            0.018837,           0.0089914,          0.00076242,             0.95541,             0.93359,              0.9492,             0.82375,            0.012272,           0.0033077,           7.259e-05,            0.002311,            0.002311,            0.002311
                 235,             0.01818,           0.0089051,          0.00098618,             0.95519,             0.93371,             0.94912,             0.82407,            0.012266,           0.0033075,          7.2227e-05,            0.002278,            0.002278,            0.002278
                 236,            0.018725,            0.008972,          0.00088119,             0.95541,             0.93361,             0.94937,             0.82491,            0.012256,           0.0033067,          7.1898e-05,            0.002245,            0.002245,            0.002245
                 237,            0.018493,           0.0088877,          0.00066814,             0.95599,              0.9333,             0.94947,             0.82547,            0.012245,           0.0033051,          7.1615e-05,            0.002212,            0.002212,            0.002212
                 238,            0.017785,            0.008868,          0.00063855,             0.95595,             0.93291,             0.94963,             0.82595,             0.01224,           0.0033027,           7.135e-05,            0.002179,            0.002179,            0.002179
                 239,            0.017708,           0.0087782,          0.00087021,             0.95571,             0.93159,             0.94973,             0.82623,            0.012233,           0.0033011,          7.0934e-05,            0.002146,            0.002146,            0.002146
                 240,            0.017843,           0.0086963,          0.00065141,             0.95572,             0.93153,             0.94958,             0.82576,            0.012223,           0.0033004,          7.0632e-05,            0.002113,            0.002113,            0.002113
                 241,            0.017894,           0.0086504,          0.00065526,             0.95744,             0.93207,             0.94972,             0.82675,            0.012214,           0.0032976,          7.0505e-05,             0.00208,             0.00208,             0.00208
                 242,            0.017924,           0.0087743,          0.00054534,             0.95741,             0.93161,             0.94997,             0.82692,            0.012211,           0.0032961,          7.0208e-05,            0.002047,            0.002047,            0.002047
                 243,            0.017801,           0.0087745,          0.00056314,             0.95732,             0.93116,             0.94996,             0.82696,            0.012204,           0.0032939,           6.999e-05,            0.002014,            0.002014,            0.002014
                 244,            0.017807,           0.0086972,          0.00047485,              0.9573,             0.93124,             0.95004,              0.8275,            0.012198,           0.0032909,          6.9343e-05,            0.001981,            0.001981,            0.001981
                 245,            0.017539,           0.0086257,          0.00064485,             0.95812,             0.93051,             0.94927,             0.82843,            0.012192,           0.0032885,          6.8945e-05,            0.001948,            0.001948,            0.001948
                 246,            0.017781,           0.0085981,          0.00079538,             0.95832,             0.93127,             0.94983,             0.82911,            0.012181,           0.0032861,           6.878e-05,            0.001915,            0.001915,            0.001915
                 247,            0.017744,           0.0084935,          0.00061533,             0.95833,             0.93117,             0.95008,             0.82971,            0.012169,           0.0032845,          6.8498e-05,            0.001882,            0.001882,            0.001882
                 248,             0.01701,           0.0084446,          0.00070221,             0.95836,             0.93164,             0.95008,             0.82955,            0.012164,           0.0032839,          6.8322e-05,            0.001849,            0.001849,            0.001849
                 249,            0.016913,           0.0084729,          0.00043708,             0.95838,             0.93155,             0.95014,             0.83026,            0.012152,           0.0032817,           6.815e-05,            0.001816,            0.001816,            0.001816
                 250,            0.017752,            0.008585,          0.00054616,              0.9583,             0.93147,              0.9502,             0.82993,            0.012144,           0.0032797,          6.7752e-05,            0.001783,            0.001783,            0.001783
                 251,            0.016812,           0.0084845,          0.00054847,             0.96006,             0.92961,             0.94989,             0.83082,            0.012136,           0.0032782,          6.7555e-05,             0.00175,             0.00175,             0.00175
                 252,            0.017388,           0.0083797,           0.0005381,             0.96154,             0.93006,             0.94959,              0.8312,            0.012126,           0.0032761,          6.7142e-05,            0.001717,            0.001717,            0.001717
                 253,            0.017373,           0.0083956,          0.00067157,             0.96177,             0.92921,             0.95001,             0.83139,            0.012115,           0.0032756,          6.6584e-05,            0.001684,            0.001684,            0.001684
                 254,            0.016768,           0.0084148,          0.00054228,             0.96184,             0.92928,              0.9502,             0.83193,            0.012101,            0.003274,            6.63e-05,            0.001651,            0.001651,            0.001651
                 255,            0.016995,           0.0085541,          0.00050142,             0.96171,             0.92889,             0.95032,             0.83155,            0.012092,           0.0032723,          6.6212e-05,            0.001618,            0.001618,            0.001618
                 256,            0.017093,            0.008326,          0.00048723,             0.96191,             0.92889,             0.95043,             0.83229,            0.012081,           0.0032696,          6.5911e-05,            0.001585,            0.001585,            0.001585
                 257,            0.016331,            0.008276,          0.00042307,             0.96211,             0.92966,             0.95049,             0.83245,            0.012075,           0.0032667,          6.5258e-05,            0.001552,            0.001552,            0.001552
                 258,             0.01694,           0.0082351,          0.00053945,               0.963,             0.93015,              0.9506,             0.83302,            0.012068,           0.0032643,          6.5115e-05,            0.001519,            0.001519,            0.001519
                 259,            0.016436,           0.0083074,          0.00065858,             0.96318,             0.93026,             0.95071,             0.83318,             0.01206,           0.0032618,          6.4859e-05,            0.001486,            0.001486,            0.001486
                 260,            0.016157,           0.0082511,          0.00046623,              0.9648,             0.93165,             0.95067,              0.8336,            0.012049,           0.0032604,           6.456e-05,            0.001453,            0.001453,            0.001453
                 261,             0.01603,           0.0082812,          0.00051285,             0.96393,              0.9316,             0.95063,              0.8331,            0.012044,           0.0032584,          6.4401e-05,             0.00142,             0.00142,             0.00142
                 262,             0.01603,           0.0081616,          0.00061217,             0.96391,              0.9316,             0.95051,              0.8335,             0.01203,           0.0032568,          6.4012e-05,            0.001387,            0.001387,            0.001387
                 263,            0.016676,            0.008334,          0.00040053,             0.96552,             0.93137,             0.95071,             0.83408,             0.01202,           0.0032547,          6.3573e-05,            0.001354,            0.001354,            0.001354
                 264,            0.016135,           0.0082125,          0.00061907,             0.96552,             0.93138,             0.95091,             0.83378,             0.01201,           0.0032539,          6.3276e-05,            0.001321,            0.001321,            0.001321
                 265,            0.015975,           0.0081388,          0.00050335,             0.96551,             0.93065,             0.95102,             0.83386,            0.012002,           0.0032531,           6.303e-05,            0.001288,            0.001288,            0.001288
                 266,            0.016809,           0.0081768,          0.00049455,             0.96548,             0.93057,             0.95117,             0.83391,            0.011993,           0.0032513,          6.2606e-05,            0.001255,            0.001255,            0.001255
                 267,            0.016477,           0.0080946,          0.00067266,             0.96618,             0.93122,             0.95112,             0.83419,            0.011983,           0.0032485,          6.2204e-05,            0.001222,            0.001222,            0.001222
                 268,            0.016541,           0.0080987,          0.00053883,             0.96671,             0.93124,             0.95132,              0.8352,            0.011975,           0.0032461,          6.1753e-05,            0.001189,            0.001189,            0.001189
                 269,            0.015924,           0.0080597,          0.00072679,              0.9668,             0.93082,             0.95136,             0.83533,            0.011967,           0.0032435,          6.1452e-05,            0.001156,            0.001156,            0.001156
                 270,            0.016636,           0.0079385,          0.00042076,             0.96711,             0.93081,              0.9514,             0.83579,            0.011957,           0.0032417,          6.1195e-05,            0.001123,            0.001123,            0.001123
                 271,            0.016251,           0.0079987,          0.00038064,             0.96714,             0.93076,             0.95147,             0.83593,            0.011947,           0.0032402,          6.0847e-05,             0.00109,             0.00109,             0.00109
                 272,            0.015908,           0.0080309,          0.00039701,             0.96797,             0.93084,             0.95148,             0.83621,            0.011941,           0.0032389,          6.0477e-05,            0.001057,            0.001057,            0.001057
                 273,            0.015839,           0.0080233,          0.00053193,             0.97001,             0.93337,             0.95165,             0.83651,            0.011931,           0.0032355,          6.0162e-05,            0.001024,            0.001024,            0.001024
                 274,            0.015858,           0.0078817,          0.00040491,             0.97084,              0.9339,             0.95168,             0.83645,            0.011925,           0.0032324,          5.9726e-05,            0.000991,            0.000991,            0.000991
                 275,            0.015663,           0.0080594,          0.00048793,             0.97052,             0.93383,             0.95223,             0.83683,             0.01192,           0.0032293,          5.9198e-05,            0.000958,            0.000958,            0.000958
                 276,            0.015543,           0.0079841,           0.0004388,             0.97077,             0.93365,             0.95227,             0.83792,            0.011912,           0.0032275,          5.8636e-05,            0.000925,            0.000925,            0.000925
                 277,            0.015859,           0.0077817,          0.00034914,             0.97017,             0.93386,             0.95238,             0.83779,            0.011905,           0.0032263,          5.8177e-05,            0.000892,            0.000892,            0.000892
                 278,            0.016046,           0.0078766,          0.00046736,             0.96996,              0.9345,             0.95242,             0.83779,            0.011897,           0.0032249,          5.7666e-05,            0.000859,            0.000859,            0.000859
                 279,             0.01548,           0.0079134,          0.00038809,             0.96963,             0.93482,              0.9525,              0.8387,            0.011885,           0.0032228,           5.736e-05,            0.000826,            0.000826,            0.000826
                 280,            0.014902,            0.007724,          0.00036341,             0.97006,              0.9342,             0.95266,             0.83928,            0.011875,           0.0032208,          5.6646e-05,            0.000793,            0.000793,            0.000793
                 281,            0.015121,           0.0077785,          0.00040055,             0.97008,             0.93388,             0.95234,             0.83914,            0.011865,           0.0032195,          5.6313e-05,             0.00076,             0.00076,             0.00076
                 282,            0.015106,           0.0077122,           0.0004009,             0.97006,             0.93374,             0.95286,             0.83925,            0.011855,           0.0032188,          5.5764e-05,            0.000727,            0.000727,            0.000727
                 283,            0.014651,           0.0077534,           0.0003414,             0.97009,              0.9338,             0.95272,             0.84018,            0.011842,           0.0032173,          5.5278e-05,            0.000694,            0.000694,            0.000694
                 284,            0.015202,           0.0076109,          0.00036555,             0.97011,             0.93385,             0.95246,             0.83967,            0.011832,           0.0032169,          5.4785e-05,            0.000661,            0.000661,            0.000661
                 285,              0.0149,           0.0077932,          0.00043331,             0.97026,             0.93366,             0.95299,             0.84009,            0.011827,            0.003217,          5.4186e-05,            0.000628,            0.000628,            0.000628
                 286,            0.015612,            0.007668,          0.00046364,             0.97035,             0.93301,             0.95312,             0.84035,            0.011816,           0.0032166,          5.3584e-05,            0.000595,            0.000595,            0.000595
                 287,            0.015044,           0.0075664,          0.00040017,             0.97111,             0.93229,             0.95268,             0.84177,            0.011806,           0.0032153,          5.3072e-05,            0.000562,            0.000562,            0.000562
                 288,            0.014671,           0.0075437,          0.00038787,             0.97156,             0.93229,             0.95274,             0.84197,            0.011797,           0.0032142,          5.2593e-05,            0.000529,            0.000529,            0.000529
                 289,             0.01421,           0.0074091,          0.00033711,             0.97171,             0.93229,              0.9528,             0.84266,             0.01179,           0.0032132,          5.1942e-05,            0.000496,            0.000496,            0.000496
                 290,            0.014681,           0.0074795,          0.00051539,             0.97171,             0.93231,             0.95326,             0.84256,            0.011778,           0.0032122,          5.1175e-05,            0.000463,            0.000463,            0.000463
                 291,            0.014751,           0.0075972,          0.00030702,             0.97176,             0.93231,              0.9528,             0.84351,            0.011772,           0.0032113,          5.0534e-05,             0.00043,             0.00043,             0.00043
                 292,            0.014658,           0.0074947,          0.00040183,              0.9722,             0.93229,             0.95287,             0.84349,            0.011759,             0.00321,          4.9838e-05,            0.000397,            0.000397,            0.000397
                 293,            0.014636,            0.007524,          0.00034402,             0.97265,             0.93245,             0.95296,             0.84372,            0.011748,           0.0032079,          4.9184e-05,            0.000364,            0.000364,            0.000364
                 294,            0.014016,           0.0073205,          0.00029293,             0.97283,             0.93232,             0.95302,             0.84399,            0.011742,           0.0032069,          4.8699e-05,            0.000331,            0.000331,            0.000331
                 295,            0.014461,           0.0074399,          0.00029884,             0.97281,             0.93234,             0.95305,             0.84388,            0.011733,           0.0032059,          4.7855e-05,            0.000298,            0.000298,            0.000298
                 296,            0.014708,           0.0075145,          0.00029279,              0.9728,             0.93238,             0.95316,             0.84452,            0.011724,           0.0032035,           4.747e-05,            0.000265,            0.000265,            0.000265
                 297,            0.014147,           0.0072975,          0.00025569,             0.97307,             0.93253,             0.95403,             0.84476,            0.011718,           0.0032016,          4.6821e-05,            0.000232,            0.000232,            0.000232
                 298,            0.014217,           0.0073799,          0.00030651,              0.9726,             0.93262,             0.95411,             0.84539,            0.011709,           0.0031997,          4.6441e-05,            0.000199,            0.000199,            0.000199
                 299,            0.014332,             0.00743,          0.00038144,             0.97289,             0.93249,             0.95418,             0.84551,            0.011704,            0.003199,          4.5906e-05,            0.000166,            0.000166,            0.000166
